date,product_name,quantity,type_movement
2024-03-28,Lait,-625,export
2024-03-29,Courgette,681,import
2024-03-30,Courgette,698,import
2024-04-07,Banane,-632,export
2024-04-08,Pomme,549,import
2024-04-08,Lait,-638,export
2024-04-08,Pomme,-491,export
2024-04-09,Banane,-561,export
2024-04-09,Pomme,463,import
2024-04-09,Lait,300,import
2024-04-10,Lait,600,import
2024-04-10,Pomme,485,import
2024-04-11,Courgette,536,import
2024-04-11,Lait,-328,export
2024-04-12,Pomme,25,adjustment
2024-04-13,Banane,660,import
2024-04-15,Pomme,297,import
2024-04-15,Lait,261,import
2024-04-17,Lait,516,import
2024-04-18,Pomme,36,adjustment
2024-04-18,Courgette,417,import
2024-04-18,Courgette,-309,export
2024-04-19,Lait,625,import
2024-04-20,Pomme,609,import
2024-04-20,Banane,480,import
2024-04-21,Banane,-379,export
2024-04-22,Pomme,409,import
2024-04-24,Lait,-666,export
2024-04-24,Banane,555,import
2024-04-25,Courgette,-371,export
2024-04-25,Lait,628,import
2024-04-26,Lait,-589,export
2024-04-26,Banane,-329,export
2024-04-29,Lait,258,import
2024-05-01,Banane,388,import
2024-05-02,Banane,313,import
2024-05-03,Pomme,23,adjustment
2024-05-03,Carotte,-475,export
2024-05-04,Carotte,246,import
2024-05-04,Courgette,418,import
2024-05-04,Pomme,-264,export
2024-05-05,Carotte,663,import
2024-05-06,Lait,-227,export
2024-05-06,Carotte,-524,export
2024-05-07,Pomme,487,import
2024-05-09,Lait,453,import
2024-05-09,Courgette,590,import
2024-05-10,Carotte,236,import
2024-05-11,Lait,335,import
2024-05-11,Lait,691,import
2024-05-11,Lait,348,import
2024-05-16,Lait,-439,export
2024-05-16,Pomme,593,import
2024-05-16,Lait,-230,export
2024-05-16,Carotte,202,import
2024-05-18,Banane,-21,loss
2024-05-18,Courgette,-607,export
2024-05-19,Courgette,525,import
2024-05-20,Pomme,-238,export
2024-05-20,Lait,308,import
2024-05-21,Courgette,222,import
2024-05-22,Carotte,343,import
2024-05-22,Courgette,-383,export
2024-05-23,Courgette,694,import
2024-05-24,Pomme,497,import
2024-05-24,Carotte,325,import
2024-05-24,Pomme,39,adjustment
2024-05-24,Pomme,11,adjustment
2024-05-24,Pomme,-453,export
2024-05-25,Carotte,-14,loss
2024-05-25,Carotte,-301,export
2024-05-26,Carotte,510,import
2024-05-26,Banane,-373,export
2024-05-28,Pomme,-685,export
2024-05-28,Courgette,618,import
2024-05-30,Carotte,-394,export
2024-05-31,Carotte,-217,export
2024-06-02,Banane,628,import
2024-06-03,Banane,-320,export
2024-06-03,Carotte,-322,export
2024-06-04,Lait,-525,export
2024-06-04,Pomme,271,import
2024-06-05,Pomme,230,import
2024-06-06,Carotte,-528,export
2024-06-07,Pomme,491,import
2024-06-10,Banane,-400,export
2024-06-11,Carotte,447,import
2024-06-12,Lait,70,adjustment
2024-06-16,Banane,652,import
2024-06-16,Carotte,685,import
2024-06-16,Lait,46,adjustment
2024-06-17,Pomme,387,import
2024-06-18,Banane,-237,export
2024-06-19,Pomme,-507,export
2024-06-19,Banane,-12,loss
2024-06-19,Lait,46,adjustment
2024-06-20,Pomme,700,import
2024-06-22,Banane,462,import
2024-06-22,Pomme,403,import
2024-06-22,Lait,-600,export
2024-06-22,Pomme,490,import
2024-06-23,Carotte,449,import
2024-06-24,Lait,-463,export
2024-06-25,Banane,641,import
2024-06-25,Carotte,210,import
2024-06-27,Carotte,302,import
2024-06-27,Carotte,327,import
2024-06-28,Carotte,-558,export
2024-06-28,Lait,-400,export
2024-06-29,Pomme,585,import
2024-06-29,Lait,-541,export
2024-07-01,Carotte,-682,export
2024-07-02,Carotte,428,import
2024-07-02,Carotte,53,adjustment
2024-07-02,Banane,261,import
2024-07-04,Banane,-394,export
2024-07-05,Carotte,-6,loss
2024-07-07,Banane,-399,export
2024-07-14,Lait,-264,export
2024-07-15,Carotte,-355,export
2024-07-15,Carotte,690,import
2024-07-15,Banane,19,adjustment
2024-07-18,Carotte,327,import
2024-07-20,Carotte,341,import
2024-07-21,Banane,-442,export
2024-07-21,Lait,468,import
2024-07-23,Carotte,459,import
2024-07-23,Lait,-635,export
2024-07-24,Lait,396,import
2024-07-24,Lait,625,import
2024-07-24,Banane,407,import
2024-07-25,Banane,-242,export
2024-07-27,Lait,642,import
2024-07-27,Lait,-333,export
2024-07-27,Lait,-16,loss
2024-07-31,Carotte,462,import
2024-08-01,Lait,10,adjustment
2024-08-01,Carotte,554,import
2024-08-02,Banane,-521,export
2024-08-02,Carotte,-545,export
2024-08-07,Lait,220,import
2024-08-07,Banane,1,adjustment
2024-08-07,Carotte,-1,adjustment
2024-08-08,Carotte,297,import
2024-08-09,Lait,489,import
2024-08-09,Carotte,-647,export
2024-08-10,Carotte,244,import
2024-08-10,Banane,407,import
2024-08-11,Carotte,295,import
2024-08-12,Lait,390,import
2024-08-12,Lait,-12,loss
2024-08-13,Lait,659,import
2024-08-13,Carotte,211,import
2024-08-14,Lait,401,import
2024-08-15,Banane,537,import
2024-08-15,Carotte,-18,loss
2024-08-16,Carotte,630,import
2024-08-21,Carotte,244,import
2024-08-21,Lait,525,import
2024-08-22,Lait,-500,export
2024-08-22,Carotte,-582,export
2024-08-23,Banane,572,import
2024-08-23,Lait,-656,export
2024-08-24,Banane,474,import
2024-08-24,Lait,-537,export
2024-08-25,Lait,389,import
2024-08-26,Banane,53,adjustment
2024-08-27,Carotte,321,import
2024-08-28,Banane,450,import
2024-08-29,Lait,578,import
2024-08-29,Carotte,-467,export
2024-09-02,Carotte,388,import
2024-09-02,Tomate,504,import
2024-09-02,Banane,381,import
2024-09-02,Banane,571,import
2024-09-03,Tomate,682,import
2024-09-06,Carotte,527,import
2024-09-06,Lait,225,import
2024-09-06,Tomate,628,import
2024-09-07,Banane,530,import
2024-09-10,Lait,686,import
2024-09-10,Banane,542,import
2024-09-11,Tomate,443,import
2024-09-11,Lait,-487,export
2024-09-12,Banane,286,import
2024-09-12,Tomate,316,import
2024-09-12,Carotte,223,import
2024-09-13,Banane,-654,export
2024-09-14,Lait,-687,export
2024-09-14,Lait,-531,export
2024-09-15,Lait,404,import
2024-09-16,Banane,532,import
2024-09-18,Tomate,616,import
2024-09-19,Lait,-223,export
2024-09-19,Lait,290,import
2024-09-20,Tomate,678,import
2024-09-20,Lait,-575,export
2024-09-22,Lait,644,import
2024-09-22,Lait,-265,export
2024-09-22,Lait,397,import
2024-09-23,Carotte,574,import
2024-09-24,Lait,278,import
2024-09-25,Lait,54,adjustment
2024-09-28,Banane,577,import
2024-09-29,Tomate,520,import
2024-09-29,Banane,-9,loss
2024-10-01,Tomate,-227,export
2024-10-03,Poivron,-652,export
2024-10-04,Banane,-7,adjustment
2024-10-05,Lait,414,import
2024-10-07,Tomate,265,import
2024-10-08,Tomate,-531,export
2024-10-10,Poivron,-303,export
2024-10-10,Tomate,-679,export
2024-10-11,Poivron,-7,loss
2024-10-11,Lait,-474,export
2024-10-12,Banane,-571,export
2024-10-13,Banane,-213,export
2024-10-14,Lait,43,adjustment
2024-10-16,Poivron,592,import
2024-10-16,Banane,592,import
2024-10-17,Lait,-434,export
2024-10-18,Tomate,-274,export
2024-10-20,Poivron,298,import
2024-10-21,Lait,8,adjustment
2024-10-21,Banane,530,import
2024-10-21,Banane,-641,export
2024-10-21,Lait,-515,export
2024-10-23,Banane,367,import
2024-10-23,Banane,-577,export
2024-10-25,Tomate,206,import
2024-10-26,Lait,-596,export
2024-10-28,Banane,-336,export
2024-10-28,Lait,-492,export
2024-10-28,Lait,635,import
2024-10-30,Tomate,299,import
2024-10-31,Lait,-277,export
2024-11-01,Banane,-472,export
2024-11-01,Lait,349,import
2024-11-02,Letchi,-383,export
2024-11-02,Lait,588,import
2024-11-03,Poivron,-654,export
2024-11-03,Poivron,-491,export
2024-11-04,Letchi,473,import
2024-11-05,Poivron,322,import
2024-11-05,Banane,65,adjustment
2024-11-06,Letchi,-246,export
2024-11-08,Lait,-661,export
2024-11-08,Letchi,391,import
2024-11-08,Poivron,-422,export
2024-11-10,Letchi,421,import
2024-11-11,Tomate,-25,loss
2024-11-12,Letchi,281,import
2024-11-12,Tomate,-419,export
2024-11-12,Tomate,-631,export
2024-11-13,Tomate,241,import
2024-11-13,Banane,559,import
2024-11-15,Poivron,386,import
2024-11-16,Banane,-27,loss
2024-11-16,Letchi,324,import
2024-11-16,Letchi,-637,export
2024-11-17,Lait,417,import
2024-11-17,Banane,382,import
2024-11-17,Tomate,-384,export
2024-11-18,Banane,320,import
2024-11-19,Banane,-659,export
2024-11-20,Tomate,-659,export
2024-11-20,Poivron,-262,export
2024-11-21,Banane,-657,export
2024-11-22,Lait,602,import
2024-11-24,Lait,-293,export
2024-11-24,Tomate,491,import
2024-11-24,Letchi,-346,export
2024-11-24,Banane,218,import
2024-11-25,Banane,671,import
2024-11-25,Banane,226,import
2024-11-26,Poivron,-249,export
2024-11-26,Lait,-563,export
2024-11-28,Lait,223,import
2024-11-30,Poivron,484,import
2024-12-02,Poivron,-482,export
2024-12-02,Ananas,278,import
2024-12-03,Banane,637,import
2024-12-03,Letchi,-577,export
2024-12-04,Poivron,353,import
2024-12-04,Poivron,602,import
2024-12-05,Lait,35,adjustment
2024-12-05,Banane,242,import
2024-12-05,Lait,-384,export
2024-12-05,Poivron,-659,export
2024-12-05,Ananas,-669,export
2024-12-05,Tomate,394,import
2024-12-05,Ananas,391,import
2024-12-05,Letchi,503,import
2024-12-07,Banane,520,import
2024-12-07,Tomate,356,import
2024-12-08,Banane,559,import
2024-12-08,Ananas,677,import
2024-12-08,Tomate,-507,export
2024-12-09,Lait,286,import
2024-12-09,Lait,670,import
2024-12-10,Letchi,391,import
2024-12-10,Poivron,272,import
2024-12-10,Tomate,-532,export
2024-12-11,Letchi,587,import
2024-12-11,Ananas,387,import
2024-12-12,Ananas,219,import
2024-12-12,Banane,606,import
2024-12-14,Tomate,621,import
2024-12-14,Letchi,417,import
2024-12-16,Letchi,-335,export
2024-12-16,Lait,-393,export
2024-12-18,Lait,-501,export
2024-12-18,Tomate,-357,export
2024-12-19,Banane,496,import
2024-12-19,Lait,228,import
2024-12-20,Poivron,642,import
2024-12-21,Poivron,602,import
2024-12-21,Ananas,-311,export
2024-12-22,Lait,473,import
2024-12-22,Poivron,64,adjustment
2024-12-23,Letchi,-5,adjustment
2024-12-23,Tomate,-588,export
2024-12-23,Banane,-27,adjustment
2024-12-23,Tomate,-531,export
2024-12-23,Lait,69,adjustment
2024-12-24,Lait,-655,export
2024-12-25,Tomate,219,import
2024-12-26,Ananas,-474,export
2024-12-27,Letchi,524,import
2024-12-28,Ananas,301,import
2024-12-28,Banane,-278,export
2024-12-29,Letchi,557,import
2024-12-29,Banane,-22,loss
2024-12-29,Banane,-308,export
2024-12-30,Banane,635,import
2025-01-01,Poivron,576,import
2025-01-02,Ananas,-698,export
2025-01-02,Poivron,-358,export
2025-01-03,Banane,-286,export
2025-01-04,Tomate,-244,export
2025-01-06,Poivron,516,import
2025-01-06,Tomate,533,import
2025-01-07,Lait,508,import
2025-01-07,Tomate,237,import
2025-01-09,Poivron,-208,export
2025-01-11,Ananas,692,import
2025-01-11,Poivron,-640,export
2025-01-12,Ananas,-336,export
2025-01-12,Lait,333,import
2025-01-13,Ananas,-330,export
2025-01-13,Ananas,60,adjustment
2025-01-13,Tomate,269,import
2025-01-14,Poivron,-209,export
2025-01-14,Tomate,317,import
2025-01-18,Lait,421,import
2025-01-18,Ananas,366,import
2025-01-18,Ananas,-30,loss
2025-01-18,Tomate,344,import
2025-01-18,Banane,354,import
2025-01-19,Ananas,-412,export
2025-01-20,Banane,22,adjustment
2025-01-20,Lait,-463,export
2025-01-22,Ananas,686,import
2025-01-22,Lait,-382,export
2025-01-22,Lait,219,import
2025-01-24,Tomate,287,import
2025-01-26,Ananas,-3,loss
2025-01-26,Lait,-27,loss
2025-01-27,Poivron,-601,export
2025-01-28,Tomate,-594,export
2025-01-28,Banane,646,import
2025-02-01,Lait,456,import
2025-02-01,Tomate,205,import
2025-02-02,Tomate,251,import
2025-02-02,Ananas,-239,export
2025-02-03,Ananas,-222,export
2025-02-04,Ananas,-503,export
2025-02-04,Ananas,367,import
2025-02-05,Courgette,294,import
2025-02-05,Ananas,-552,export
2025-02-06,Banane,-592,export
2025-02-06,Banane,-532,export
2025-02-06,Banane,489,import
2025-02-07,Ananas,454,import
2025-02-07,Banane,673,import
2025-02-09,Banane,420,import
2025-02-09,Tomate,-619,export
2025-02-12,Courgette,-499,export
2025-02-12,Courgette,-588,export
2025-02-12,Tomate,535,import
2025-02-14,Tomate,537,import
2025-02-14,Poivron,632,import
2025-02-15,Banane,497,import
2025-02-16,Ananas,334,import
2025-02-17,Tomate,304,import
2025-02-18,Tomate,256,import
2025-02-18,Lait,561,import
2025-02-18,Poivron,686,import
2025-02-18,Ananas,49,adjustment
2025-02-18,Poivron,565,import
2025-02-19,Courgette,-371,export
2025-02-19,Lait,-211,export
2025-02-19,Courgette,-377,export
2025-02-22,Tomate,278,import
2025-02-23,Ananas,251,import
2025-02-24,Tomate,-463,export
2025-02-24,Ananas,448,import
2025-02-24,Ananas,294,import
2025-02-25,Lait,666,import
2025-02-26,Courgette,608,import
2025-02-27,Ananas,-218,export
2025-02-27,Banane,668,import
2025-02-28,Banane,432,import
2025-03-02,Pomme,-592,export
2025-03-02,Courgette,-398,export
2025-03-02,Courgette,-25,loss
2025-03-03,Courgette,328,import
2025-03-03,Pomme,207,import
2025-03-04,Courgette,69,adjustment
2025-03-05,Pomme,-314,export
2025-03-06,Banane,567,import
2025-03-06,Banane,411,import
2025-03-06,Courgette,-302,export
2025-03-06,Courgette,-594,export
2025-03-06,Lait,-657,export
2025-03-07,Pomme,206,import
2025-03-07,Banane,223,import
2025-03-08,Lait,246,import
2025-03-09,Courgette,487,import
2025-03-09,Pomme,-202,export
2025-03-13,Banane,-656,export
2025-03-15,Banane,-395,export
2025-03-16,Banane,217,import
2025-03-16,Lait,255,import
2025-03-16,Pomme,381,import
2025-03-16,Pomme,246,import
2025-03-17,Pomme,-316,export
2025-03-17,Pomme,-343,export
2025-03-17,Banane,580,import
2025-03-18,Banane,608,import
2025-03-20,Banane,545,import
2025-03-20,Pomme,300,import
2025-03-23,Banane,599,import
2025-03-23,Pomme,-379,export
2025-03-23,Banane,202,import
2025-03-26,Banane,563,import
2025-03-26,Lait,3,adjustment
2025-03-26,Pomme,332,import
2025-03-29,Banane,535,import
2025-03-29,Banane,679,import
2025-03-29,Pomme,630,import
2025-03-30,Banane,583,import
2025-03-30,Lait,-30,adjustment
2025-04-01,Courgette,-695,export
2025-04-02,Lait,607,import
2025-04-03,Banane,-357,export
2025-04-04,Banane,307,import
2025-04-04,Lait,685,import
2025-04-04,Courgette,228,import
2025-04-08,Banane,424,import
2025-04-08,Banane,306,import
2025-04-08,Banane,580,import
2025-04-08,Banane,-4,loss
2025-04-08,Courgette,229,import
2025-04-09,Banane,463,import
2025-04-09,Banane,-10,adjustment
2025-04-10,Pomme,509,import
2025-04-10,Pomme,251,import
2025-04-12,Courgette,-648,export
2025-04-12,Courgette,266,import
2025-04-14,Lait,-650,export
2025-04-14,Banane,493,import
2025-04-15,Lait,650,import
2025-04-15,Lait,-396,export
2025-04-15,Courgette,-461,export
2025-04-16,Banane,631,import
2025-04-16,Lait,458,import
2025-04-17,Banane,683,import
2025-04-18,Pomme,-373,export
2025-04-18,Lait,337,import
2025-04-19,Courgette,219,import
2025-04-20,Lait,-536,export
2025-04-23,Lait,-22,loss
2025-04-25,Banane,246,import
2025-04-25,Lait,-666,export
2025-04-26,Pomme,362,import
2025-04-27,Banane,582,import
2025-04-27,Lait,-28,loss
2025-04-27,Pomme,-274,export
2025-04-27,Pomme,-227,export
2025-04-29,Lait,-479,export
2025-05-01,Banane,28,adjustment
2025-05-01,Courgette,364,import
2025-05-04,Lait,271,import
2025-05-05,Carotte,-435,export
2025-05-06,Banane,280,import
2025-05-07,Lait,-263,export
2025-05-08,Carotte,-317,export
2025-05-09,Carotte,578,import
2025-05-09,Banane,423,import
2025-05-10,Carotte,471,import
2025-05-12,Courgette,-407,export
2025-05-13,Lait,281,import
2025-05-13,Banane,-242,export
2025-05-14,Carotte,226,import
2025-05-16,Carotte,-483,export
2025-05-16,Carotte,-27,loss
2025-05-17,Carotte,638,import
2025-05-18,Banane,377,import
2025-05-18,Pomme,453,import
2025-05-19,Pomme,48,adjustment
2025-05-20,Carotte,-540,export
2025-05-20,Banane,365,import
2025-05-22,Courgette,-227,export
2025-05-22,Pomme,237,import
2025-05-22,Lait,633,import
2025-05-24,Lait,476,import
2025-05-24,Carotte,-398,export
2025-05-24,Courgette,-446,export
2025-05-24,Banane,-662,export
2025-05-25,Banane,-226,export
2025-05-25,Pomme,-613,export
2025-05-26,Pomme,-563,export
2025-05-27,Banane,266,import
2025-05-30,Pomme,522,import
2025-05-30,Lait,510,import
2025-05-31,Banane,307,import
2025-05-31,Carotte,-265,export
2025-06-01,Carotte,-555,export
2025-06-02,Pomme,-378,export
2025-06-02,Carotte,-204,export
2025-06-03,Banane,283,import
2025-06-03,Lait,334,import
2025-06-04,Banane,427,import
2025-06-04,Lait,-647,export
2025-06-04,Banane,-235,export
2025-06-06,Banane,-305,export
2025-06-06,Pomme,-422,export
2025-06-07,Carotte,487,import
2025-06-08,Carotte,298,import
2025-06-09,Pomme,398,import
2025-06-10,Banane,490,import
2025-06-10,Banane,-521,export
2025-06-10,Banane,-604,export
2025-06-10,Lait,332,import
2025-06-11,Carotte,481,import
2025-06-11,Banane,626,import
2025-06-11,Banane,295,import
2025-06-11,Pomme,580,import
2025-06-13,Lait,627,import
2025-06-14,Lait,-399,export
2025-06-15,Lait,635,import
2025-06-16,Carotte,-416,export
2025-06-16,Banane,209,import
2025-06-16,Banane,273,import
2025-06-17,Banane,583,import
2025-06-18,Banane,462,import
2025-06-18,Lait,-296,export
2025-06-18,Lait,575,import
2025-06-20,Carotte,507,import
2025-06-21,Banane,-6,loss
2025-06-22,Pomme,-418,export
2025-06-22,Lait,583,import
2025-06-22,Lait,-674,export
2025-06-23,Pomme,216,import
2025-06-23,Lait,417,import
2025-06-24,Lait,318,import
2025-06-25,Banane,-226,export
2025-06-25,Banane,-413,export
2025-06-25,Pomme,656,import
2025-06-27,Banane,-16,loss
2025-06-29,Lait,373,import
2025-06-29,Carotte,287,import
2025-06-30,Carotte,291,import
2025-06-30,Pomme,-605,export
2025-07-02,Lait,411,import
2025-07-03,Banane,-439,export
2025-07-04,Lait,-2,loss
2025-07-05,Banane,406,import
2025-07-05,Carotte,-422,export
2025-07-05,Banane,516,import
2025-07-05,Banane,521,import
2025-07-06,Carotte,-667,export
2025-07-06,Carotte,-436,export
2025-07-10,Lait,52,adjustment
2025-07-10,Lait,-659,export
2025-07-13,Lait,-18,loss
2025-07-13,Banane,-465,export
2025-07-15,Lait,272,import
2025-07-15,Lait,282,import
2025-07-18,Carotte,-620,export
2025-07-19,Carotte,-476,export
2025-07-19,Carotte,-421,export
2025-07-19,Lait,219,import
2025-07-20,Banane,514,import
2025-07-20,Banane,660,import
2025-07-22,Carotte,522,import
2025-07-24,Banane,-479,export
